,ip,app,device,os,channel,is_attributed,date,time
50847,42041,21,1,15,128,0,8,3
50848,94958,14,1,13,401,0,8,3
50849,103691,9,1,13,445,0,7,0
50850,9946,21,1,19,128,0,8,12
50851,94557,28,1,47,135,0,6,16
50852,183565,26,1,19,477,0,9,3
50853,73487,12,2,19,140,0,9,5
50854,197093,3,2,13,280,0,7,14
50855,53922,9,1,13,442,0,9,14
50856,96192,85,3543,748,347,0,7,22
50857,205686,3,1,41,280,0,9,6
50858,27478,3,1,18,130,0,8,4
50859,66599,21,1,13,232,0,8,17
50860,89471,2,1,15,469,0,7,3
50861,89396,8,1,19,145,0,8,9
50862,71510,14,1,19,379,0,9,4
50863,12767,28,1,19,135,0,8,14
50864,7057,12,1,1,265,0,9,5
50865,72661,23,1,1,153,0,7,8
50866,115384,3,1,37,379,0,7,14
50867,14868,18,1,70,121,0,7,18
50868,106293,14,1,10,489,0,8,9
50869,35834,3,1,19,379,0,6,23
50870,251475,21,2,13,128,0,8,15
50871,149419,3,1,12,280,0,8,14
50872,37434,3,1,13,280,0,8,14
50873,133077,9,1,22,445,0,9,13
50874,145798,12,1,8,140,0,9,8
50875,39546,6,1,13,459,0,7,8
50876,80446,2,1,13,477,0,7,15
50877,57230,3,1,13,280,0,8,3
50878,445,13,2,18,400,0,7,11
50879,17513,9,1,18,134,0,6,22
50880,115880,18,1,13,439,0,8,12
50881,105429,18,1,6,121,0,9,15
50882,5147,14,1,11,489,0,8,12
50883,85072,15,1,19,278,0,7,10
50884,53485,12,1,13,265,0,9,9
50885,100794,14,1,13,463,0,7,3
50886,75403,18,1,3,107,0,8,4
50887,317010,8,1,17,145,0,9,5
50888,41232,18,1,13,317,0,7,4
50889,114461,2,1,13,477,0,8,1
50890,63819,21,1,19,128,0,8,23
50891,114276,20,1,13,259,0,7,4
50892,174996,3,1,13,379,0,9,5
50893,221456,6,1,18,125,0,8,1
50894,108341,2,1,19,205,0,9,6
50895,78478,12,1,19,265,0,8,4
50896,105695,12,2,16,245,0,6,23
50897,47630,21,1,9,128,0,9,1
50898,29502,12,1,14,212,0,8,8
50899,70563,23,1,22,153,0,9,10
50900,83045,18,1,19,107,0,8,13
50901,45868,3,1,13,137,0,7,5
50902,124541,8,1,19,145,0,9,3
50903,99960,9,1,19,232,0,7,4
50904,110354,18,1,1,107,0,9,12
50905,73008,3,1,8,379,0,9,0
50906,40046,12,1,15,340,0,8,6
50907,8790,9,2,16,134,0,8,1
50908,87181,2,1,19,236,0,8,4
50909,93602,3,1,20,205,0,7,10
50910,70463,3,1,13,135,0,7,4
50911,151393,14,1,25,123,0,6,16
50912,235482,14,1,19,379,0,7,23
50913,112086,2,1,13,205,0,8,5
50914,200565,18,1,18,121,0,8,0
50915,114548,3,1,17,489,0,7,14
50916,83565,12,1,8,340,0,8,4
50917,273189,12,1,17,265,0,9,4
50918,50835,1,2,22,153,0,8,11
50919,51784,64,1,23,459,0,7,16
50920,37641,94,1,34,361,0,8,2
50921,70504,12,1,13,328,0,7,3
50922,43793,1,1,13,135,0,8,23
50923,106778,17,1,20,280,0,6,23
50924,5314,18,1,3,134,0,7,5
50925,79909,3,1,17,379,0,8,12
50926,44527,3,1,13,424,0,7,23
50927,20454,12,1,14,265,0,9,15
50928,103208,3,1,19,280,0,6,16
50929,125670,3,1,18,480,0,8,3
50930,114220,15,1,35,245,0,7,6
50931,83600,12,1,13,265,0,9,6
50932,96335,22,1,13,116,0,8,15
50933,39756,2,1,19,205,0,8,19
50934,24905,11,1,19,219,0,7,13
50935,103077,12,1,32,245,0,7,14
50936,49602,8,1,17,145,0,8,17
50937,61185,18,1,22,107,0,8,16
50938,81955,2,1,12,258,0,9,10
50939,206646,3,1,35,280,0,7,10
50940,25761,2,1,19,205,0,8,5
50941,119289,3,1,19,424,0,8,12
50942,43136,13,1,13,477,0,9,2
50943,53715,3,2,9,280,0,9,8
50944,55415,12,1,22,340,0,8,21
50945,12062,3,1,19,280,0,7,15
50946,25737,9,59,22,442,0,8,18
50947,107968,14,1,13,480,0,8,14
50948,74339,3,1,19,280,0,8,6
50949,64374,9,1,8,442,0,9,10
50950,123949,3,1,10,115,0,7,9
50951,5314,1,1,3,153,0,7,17
50952,137052,3,1,12,280,0,7,11
50953,91014,62,1,19,21,0,9,1
50954,74469,18,3032,607,107,0,7,6
50955,191126,15,1,8,265,0,7,11
50956,102951,12,1,17,140,0,7,15
50957,115445,12,1,17,178,0,9,14
50958,22387,9,1,8,127,0,8,12
50959,23246,13,1,19,477,0,8,1
50960,90224,18,1,13,121,0,6,16
50961,121475,15,1,47,245,0,8,19
50962,27364,3,1,18,280,0,8,13
50963,32407,15,1,13,245,0,9,9
50964,90509,18,1,3,107,0,7,7
50965,93739,9,1,13,442,0,7,0
50966,86402,23,1,22,153,0,8,11
50967,179957,29,1,19,343,0,8,17
50968,24985,2,1,13,237,0,9,4
50969,119349,7,1,13,101,0,7,10
50970,65826,1,1,13,137,0,9,6
50971,124761,18,1,13,121,0,9,2
50972,56044,25,1,1,259,0,7,16
50973,75511,2,1,41,236,0,7,1
50974,52094,11,1,41,219,0,7,13
50975,201811,12,1,17,245,0,6,21
50976,49487,6,1,6,125,0,9,6
50977,26420,1,1,20,349,0,8,2
50978,67450,3,1,19,280,0,8,5
50979,63060,2,1,11,219,0,7,0
50980,92122,12,1,19,409,0,8,7
50981,106045,2,1,19,237,0,9,6
50982,92561,2,1,8,237,0,8,14
50983,118315,11,2,19,137,0,9,5
50984,5348,64,1,17,459,0,7,15
50985,164611,3,1,19,489,0,7,2
50986,111537,15,1,9,386,0,9,12
50987,82012,14,1,18,379,0,9,4
50988,232730,2,1,25,469,0,8,15
50989,89192,19,0,0,347,0,9,9
50990,199699,3,1,13,19,0,7,14
50991,68671,18,1,10,107,0,8,15
50992,48869,8,1,12,259,0,8,12
50993,103065,8,1,2,145,0,8,23
50994,105433,2,2,13,122,0,9,14
50995,34450,18,1,13,439,0,9,5
50996,157872,3,1,19,130,0,7,11
50997,28548,3,1,19,205,0,7,23
50998,90485,18,1,19,121,0,7,15
50999,40440,2,1,41,236,0,9,3
51000,31278,12,1,13,205,0,7,11
51001,104753,21,1,13,128,0,7,13
51002,343226,13,1,3,477,0,9,5
51003,102235,3,2,30,280,0,7,8
51004,49010,9,1,19,215,0,7,18
51005,372,3,1,13,280,0,8,6
51006,74068,21,1,15,128,0,9,10
51007,87783,23,1,18,153,0,9,4
51008,48495,3,1,18,452,0,8,7
51009,101027,18,1,13,107,0,9,3
51010,8505,18,1,19,107,0,8,13
51011,23700,9,1,14,442,0,7,1
51012,113283,11,1,28,487,0,9,1
51013,77048,151,0,38,347,0,9,13
51014,4324,27,1,3,153,0,7,0
51015,58677,12,1,19,328,0,8,5
51016,113286,64,1,23,459,0,7,4
51017,116488,22,1,16,116,0,8,12
51018,35641,9,1,16,232,0,9,12
51019,301822,26,1,40,121,0,9,14
51020,111219,28,1,17,135,0,9,13
51021,127121,12,1,18,265,0,7,15
51022,173940,2,1,31,477,0,8,3
51023,212725,2,1,27,477,0,7,0
51024,41261,9,1,19,442,0,9,10
51025,235471,17,1,23,128,0,9,14
51026,352576,26,1,19,477,0,8,16
51027,160207,13,1,17,469,0,8,4
51028,89520,3,1,18,280,0,8,4
51029,5077,3,1,22,280,0,8,12
51030,73487,151,0,0,347,0,9,7
51031,210106,18,1,14,107,0,8,12
51032,67691,15,1,14,278,0,7,10
51033,51957,12,1,14,219,0,8,2
51034,119698,12,1,13,328,0,7,2
51035,73487,15,1,19,430,0,7,11
51036,12148,29,1,18,343,0,7,23
51037,113759,15,1,6,315,0,7,13
51038,60159,3,1,13,280,0,8,10
51039,59189,3,1,3,137,0,9,13
51040,59405,2,1,4,122,0,8,4
51041,215456,12,1,25,178,0,8,11
51042,108858,21,1,1,128,0,9,15
51043,113682,9,1,19,466,0,8,23
51044,77918,2,1,12,219,0,9,5
51045,20266,3,1,25,424,0,8,13
51046,59441,12,1,19,178,0,9,12
51047,44744,3,1,10,115,0,8,21
51048,80356,12,1,25,178,0,7,6
51049,70304,18,1,13,121,0,8,1
51050,43827,18,1,17,107,0,8,15
51051,15240,9,1,19,334,0,7,8
51052,58404,2,1,13,237,0,9,10
51053,171155,10,1,14,317,0,8,3
51054,110995,32,1,13,376,0,9,3
51055,115557,14,1,19,480,0,8,7
51056,123994,3,1,19,137,0,9,0
51057,124897,12,1,42,265,0,8,5
51058,25071,2,2,19,237,0,6,22
51059,89355,2,1,19,122,0,8,11
51060,63417,27,1,9,153,0,7,13
51061,105534,12,1,13,145,0,8,15
51062,161212,3,1,13,280,0,8,2
51063,102042,20,1,12,478,0,7,7
51064,12805,14,1,41,401,0,8,8
51065,71238,14,1,53,379,0,9,6
51066,119628,27,1,37,153,0,7,6
51067,37717,12,1,8,178,0,7,16
51068,9795,9,1,37,466,0,8,12
51069,183058,3,1,22,173,0,7,1
51070,70308,15,1,13,3,0,7,4
51071,229290,18,1,19,121,0,9,4
51072,68355,3,1,15,280,0,8,13
51073,93845,26,1,37,121,0,8,9
51074,89495,28,1,13,135,0,9,0
51075,79909,2,1,6,435,0,6,17
51076,107806,3,1,30,280,0,8,9
51077,129372,9,1,18,232,0,9,7
51078,101214,12,1,56,259,0,8,22
51079,25764,9,1,8,466,0,9,9
51080,144313,15,1,22,130,0,7,4
51081,119349,9,1,13,334,0,9,14
51082,127668,3,1,13,137,0,8,8
51083,71579,23,1,13,153,0,7,8
51084,109776,12,1,30,245,0,9,6
51085,40440,11,1,36,325,0,7,16
51086,9849,15,1,19,245,0,6,17
51087,92873,12,1,37,326,0,7,13
51088,190133,3,1,13,452,0,8,8
51089,114564,27,1,36,153,0,9,1
51090,35624,23,1,36,153,0,9,5
51091,176747,2,1,19,435,0,7,8
51092,249325,3,1,13,280,0,8,10
51093,90739,12,1,20,219,0,7,15
51094,14645,3,1,9,371,0,9,8
51095,87748,20,1,13,478,0,7,22
51096,255054,15,1,13,265,0,9,1
51097,6726,18,3032,607,107,0,7,3
51098,77538,12,1,37,105,0,8,4
51099,125887,2,1,16,377,0,8,17
51100,83340,3,1,13,280,0,8,1
51101,5314,12,1,18,245,0,6,18
51102,160488,18,1,3,376,0,7,23
51103,68230,11,1,10,122,0,7,2
51104,91734,2,2,17,236,0,8,18
51105,115938,3,1,17,280,0,9,7
51106,107878,26,1,13,121,0,9,7
51107,114314,26,1,19,121,0,8,19
51108,5314,21,2,2,232,0,8,15
51109,135320,32,1,37,376,0,8,8
51110,44744,18,1,22,121,0,6,16
51111,73100,18,1,22,134,0,7,13
51112,67606,3,1,49,153,0,8,11
51113,79925,7,1,11,101,0,8,5
51114,46351,12,1,8,145,0,9,15
51115,67560,12,1,14,326,0,8,15
51116,80676,3,1,8,280,0,8,6
51117,181146,12,1,17,178,0,7,9
51118,133558,3,1,17,135,0,7,5
51119,72798,8,1,19,145,0,7,0
51120,84701,18,1,19,121,0,7,17
51121,66258,7,1,4,101,0,7,11
51122,96592,15,1,18,245,0,8,15
51123,111538,18,1,3,107,0,9,3
51124,60698,1,1,13,125,0,7,16
51125,102622,21,1,6,128,0,7,3
51126,172705,15,1,49,245,0,7,7
51127,118123,3,1,47,280,0,9,1
51128,20240,15,1,20,245,0,9,12
51129,17780,12,1,10,178,0,9,1
51130,172522,14,1,37,489,0,6,19
51131,102330,27,1,13,122,0,7,14
51132,119369,3,1,22,211,0,8,14
51133,112212,15,1,3,130,0,7,12
51134,2564,14,1,13,208,0,7,0
51135,124485,2,1,10,435,0,7,9
51136,28951,2,1,22,236,0,9,6
51137,74847,12,1,17,245,0,8,17
51138,132992,9,1,19,232,0,9,7
51139,109147,26,1,13,477,0,8,23
51140,82427,9,1,13,127,0,9,2
51141,69034,15,1,13,412,0,8,4
51142,44545,18,1,10,121,0,9,11
51143,89113,3,1,17,135,0,8,5
51144,86947,3,1,6,137,0,8,4
51145,4356,3,1,22,424,0,7,12
51146,119933,2,1,10,236,0,9,9
51147,95995,14,1,13,489,0,9,7
51148,75754,3,1,19,280,0,8,3
51149,88359,12,1,13,259,0,9,1
51150,123708,9,1,2,466,0,8,23
51151,102065,3,1,9,280,0,7,8
51152,48165,12,1,16,265,0,8,10
51153,124596,26,1,27,266,0,7,12
51154,93587,12,1,13,105,0,8,13
51155,26995,15,1,13,386,0,8,23
51156,40739,3,1,15,280,0,9,5
51157,102350,9,1,13,215,0,7,7
51158,62892,14,1,13,480,0,7,4
51159,39802,18,1,22,107,0,9,11
51160,98274,8,1,10,145,0,9,6
51161,103536,18,1,32,121,0,9,4
51162,38300,15,1,19,265,0,8,17
51163,50924,9,1,13,445,0,8,23
51164,76440,18,1,3,107,0,9,4
51165,168944,3,1,9,280,0,9,2
51166,40358,3,1,19,137,0,8,0
51167,98261,2,1,13,236,0,7,6
51168,36916,18,1,20,134,0,9,14
51169,73516,3,1,32,153,0,7,12
51170,37161,18,1,36,107,0,7,14
51171,124809,3,1,27,424,0,9,5
51172,43793,3,1,15,424,0,6,23
51173,26420,14,1,20,480,0,8,2
51174,38265,11,1,19,319,0,9,12
51175,23064,6,1,13,125,0,8,3
51176,12505,9,2,16,244,0,8,5
51177,14913,12,1,10,122,0,7,6
51178,44067,2,1,1,477,0,9,8
51179,120623,18,1,13,107,0,7,9
51180,57154,12,1,13,328,0,7,16
51181,119531,12,1,13,265,0,9,2
51182,95177,12,1,13,178,0,9,8
51183,182973,56,1,22,406,0,9,8
51184,112130,64,1,10,459,0,7,14
51185,197554,15,1,14,315,0,7,2
51186,22588,64,1,8,459,0,7,3
51187,53454,3,1,19,280,0,8,4
51188,11020,6,1,19,125,0,7,23
51189,22978,3,1,13,137,0,7,23
51190,6375,14,1,19,442,0,7,10
51191,40372,13,1,8,477,0,7,6
51192,97646,6,1,13,101,0,9,8
51193,10,18,1,13,107,0,8,11
51194,345936,1,1,8,135,0,9,3
51195,74264,12,1,12,245,0,7,7
51196,54484,1,1,19,153,0,8,11
51197,73065,12,1,3,328,0,9,12
51198,79881,24,1,19,178,0,7,4
51199,96072,15,1,17,245,0,7,21
51200,101863,12,1,13,178,0,9,12
51201,183033,3,1,22,280,0,8,3
51202,102206,21,1,19,128,0,7,4
51203,41866,2,2,100,477,0,8,10
51204,31842,8,1,13,145,0,6,22
51205,75091,3,1,19,280,0,7,8
51206,84866,18,1,19,121,0,8,14
51207,58787,8,1,25,145,0,6,17
51208,65177,12,1,39,259,0,7,23
51209,359752,13,1,19,477,0,9,14
51210,137454,7,1,22,101,0,9,6
51211,105128,14,1,13,134,0,8,22
51212,35782,11,1,31,325,0,8,1
51213,58431,26,1,19,121,0,7,10
51214,38877,22,1,13,496,0,7,4
51215,64282,18,1,25,121,0,8,13
51216,93054,12,2,9,265,0,9,6
51217,73487,9,1,13,134,0,9,4
51218,123596,3,1,13,280,0,8,10
51219,147164,3,1,19,280,0,6,16
51220,66264,3,1,19,280,0,9,0
51221,120709,9,1,13,445,0,7,16
51222,190961,20,2,13,259,0,7,9
51223,3009,20,1,16,259,0,8,0
51224,57802,1,1,19,125,0,7,3
51225,55892,15,1,6,480,0,8,0
51226,75300,26,1,23,477,0,8,10
51227,162019,2,1,20,258,0,7,12
51228,88046,12,1,19,178,0,7,3
51229,9955,12,2,13,178,0,9,12
51230,161604,12,1,32,124,0,8,8
51231,113872,21,1,19,128,0,7,22
51232,48587,26,1,13,121,0,8,13
51233,26995,15,1,13,245,0,9,5
51234,44067,9,1,13,127,0,9,13
51235,40398,3,1,19,489,0,8,5
51236,70933,14,1,41,489,0,8,10
51237,925,9,1,13,466,0,9,13
51238,82915,15,1,8,315,0,7,22
51239,69918,12,1,22,259,0,8,12
51240,88281,21,2,9,232,0,9,12
51241,9298,12,1,8,265,0,8,0
51242,23612,18,1,19,121,0,7,11
51243,48212,3,1,20,30,0,9,14
51244,57802,9,1,19,442,0,7,5
51245,104178,3,1,12,402,0,9,9
51246,126922,12,1,35,265,0,8,14
51247,192885,13,1,3,477,0,7,13
51248,77356,12,1,13,409,0,8,2
51249,159905,14,1,17,442,0,7,3
51250,27948,14,1,19,349,0,7,15
51251,268810,9,1,19,232,0,8,4
51252,74757,17,1,16,280,0,8,9
51253,52052,9,2,13,334,0,7,13
51254,117193,3,1,19,424,0,7,23
51255,8718,3,1,19,137,0,9,14
51256,66152,15,1,19,315,0,9,9
51257,72666,13,1,9,469,0,7,23
51258,92766,12,1,13,326,0,9,2
51259,187586,14,1,20,349,0,8,1
51260,49602,3,1,19,424,0,9,14
51261,63778,15,1,19,3,0,9,12
51262,81121,12,1,13,178,0,7,23
51263,141511,3,1,13,211,0,8,6
51264,77277,12,1,19,178,0,6,16
51265,101074,14,1,28,349,0,7,22
51266,45730,8,1,27,145,0,8,4
51267,202731,2,1,13,364,0,9,1
51268,183976,18,1,13,107,0,7,13
51269,125295,1,1,10,134,0,9,12
51270,115120,18,1,19,107,0,7,6
51271,99153,3,1,37,424,0,8,22
51272,116301,3,1,8,417,0,7,14
51273,39631,14,1,11,401,0,9,0
51274,267159,15,1,10,480,0,8,14
51275,108223,12,1,10,178,0,8,0
51276,49602,18,1,41,107,0,8,7
51277,102551,1,1,13,153,0,8,18
51278,107018,3,1,22,137,0,8,8
51279,34801,28,1,13,135,0,7,0
51280,70975,3,1,13,280,0,7,4
51281,158004,18,1,20,107,0,9,13
51282,4019,14,1,22,349,0,9,14
51283,95766,6,1,18,125,0,9,12
51284,244362,12,1,8,245,0,8,12
51285,36129,12,1,19,481,0,9,5
51286,86812,18,3032,607,107,0,7,10
51287,95766,14,1,19,439,0,8,5
51288,122186,12,1,19,245,0,7,14
51289,3332,8,1,18,145,0,6,23
51290,90837,11,1,17,122,0,8,4
51291,152232,2,1,14,435,0,7,10
51292,25485,20,1,14,259,0,7,23
51293,38007,3,1,13,280,0,8,1
51294,9915,14,1,18,401,0,7,13
51295,71805,9,1,17,334,0,7,10
51296,68891,12,1,19,140,0,7,8
51297,105720,15,1,13,245,0,8,16
51298,76575,18,1,19,121,0,7,7
51299,99872,18,1,19,107,0,9,9
51300,25761,24,2,18,105,0,6,22
51301,266907,18,1,13,439,0,7,23
51302,195833,18,1,48,107,0,8,1
51303,111639,13,1,19,477,0,6,16
51304,271126,2,1,23,205,0,8,14
51305,217379,14,1,14,463,0,8,2
51306,93021,3,1,27,19,0,8,21
51307,108803,3,1,3,280,0,9,2
51308,17156,15,1,27,153,0,7,17
51309,212959,9,1,13,466,0,8,21
51310,20385,6,1,19,459,0,7,13
51311,55722,2,2,13,364,0,9,10
51312,30296,3,1,13,205,0,7,17
51313,10200,2,1,19,122,0,9,0
51314,205353,15,1,19,140,0,8,3
51315,5147,15,2,15,138,0,9,11
51316,3788,24,1,9,105,0,7,23
51317,158793,29,1,18,343,0,9,13
51318,17149,2,1,35,237,0,8,6
51319,100408,2,1,27,435,0,9,4
51320,100275,11,1,13,325,0,8,2
51321,44011,14,1,19,379,0,8,23
51322,27838,3,1,13,280,0,9,5
51323,135700,3,1,25,280,0,7,0
51324,105339,2,1,13,212,0,7,18
51325,5348,9,2,13,107,0,9,12
51326,50979,2,2,49,364,0,7,14
51327,34784,9,1,3,134,0,7,0
51328,68186,14,1,13,442,0,7,8
51329,37333,12,1,35,205,0,7,14
51330,98170,12,1,53,205,0,9,6
51331,98554,18,1,1,107,0,8,4
51332,84896,151,0,38,347,0,7,23
51333,4464,20,1,19,259,0,8,11
51334,83754,9,1,19,215,0,8,18
51335,40654,14,1,110,442,0,8,11
51336,182008,3,1,23,19,0,7,12
51337,119375,12,1,14,140,0,8,16
51338,83690,18,1,10,439,0,8,9
51339,73954,18,1,26,107,0,9,0
51340,168258,21,1,20,128,0,6,17
51341,15347,12,1,19,340,0,9,13
51342,80926,2,1,19,219,0,9,13
51343,63062,2,1,42,477,0,9,11
51344,105269,12,1,43,265,0,8,7
51345,97773,3,1,25,280,0,8,7
51346,118229,12,1,35,259,0,9,15
51347,37050,15,1,17,412,0,9,6
51348,92718,3,1,3,452,0,7,5
51349,29530,12,1,13,140,0,6,23
51350,172978,18,3032,607,107,0,7,2
51351,62094,12,1,19,245,0,8,16
51352,5348,9,1,13,466,0,9,15
51353,86436,12,1,13,245,0,6,16
51354,67439,20,2,9,259,0,8,11
51355,66176,6,1,41,459,0,7,23
51356,86105,12,1,19,245,0,8,9
51357,5359,9,1,19,489,0,8,9
51358,90731,1,1,14,134,0,9,10
51359,67118,1,1,8,134,0,6,22
51360,53910,27,1,17,122,0,8,1
51361,286904,3,1,19,280,0,8,3
51362,106749,12,1,22,178,0,8,14
51363,24776,12,1,13,205,0,7,23
51364,103740,3,1,8,442,0,8,4
51365,58287,18,1,13,121,0,7,15
51366,92922,2,2,19,205,0,9,3
51367,84378,14,1,16,439,0,7,3
51368,86840,18,1,10,107,0,8,10
51369,39453,3,1,19,452,0,9,4
51370,25509,2,1,22,377,0,8,14
51371,119369,18,1,17,121,0,9,5
51372,166674,2,1,4,377,0,7,12
51373,28183,12,1,19,265,0,8,7
51374,85258,18,1,8,376,0,9,7
51375,3594,3,1,11,280,0,7,7
51376,64345,18,1,19,439,0,8,9
51377,4652,13,1,25,477,0,6,20
51378,77107,12,1,22,178,0,9,7
51379,8536,14,1,13,480,0,7,8
51380,130810,3,1,13,280,0,9,5
51381,185311,18,1,30,439,0,7,4
51382,8451,21,1,20,128,0,8,23
51383,105587,12,1,19,265,0,9,12
51384,110032,18,1,18,107,0,8,8
51385,5314,9,1,19,466,0,9,13
51386,57276,15,1,17,245,0,7,0
51387,14645,2,1,19,122,0,7,7
51388,59,3,1,13,173,0,9,7
51389,274255,12,1,10,178,0,9,12
51390,191846,14,1,13,379,0,7,22
51391,94695,14,1,19,480,0,9,15
51392,84288,12,1,10,265,0,8,1
51393,78145,11,1,18,137,0,8,18
51394,190014,3,1,19,130,0,8,2
51395,77468,56,1,13,406,0,8,2
51396,95468,3,1,22,280,0,8,9
51397,14868,2,1,12,122,0,8,9
51398,91047,18,1,1,107,0,8,7
51399,232346,2,1,8,435,0,8,2
51400,161734,12,2,18,259,0,8,1
51401,19216,15,1,18,245,0,8,0
51402,165729,3,1,17,280,0,7,2
51403,143384,13,1,19,477,0,8,9
51404,100997,18,1,41,439,0,9,12
51405,170912,3,1,13,489,0,8,12
51406,67494,12,1,19,326,0,8,9
51407,120131,1,1,19,349,0,7,8
51408,110710,3,1,19,280,0,9,6
51409,124684,3,1,10,137,0,8,16
51410,226211,12,1,22,145,0,8,11
51411,147046,12,1,13,178,0,6,16
51412,20295,26,1,19,266,0,7,23
51413,22137,12,1,19,178,0,8,10
51414,249030,32,1,10,376,0,9,6
51415,38721,9,1,13,134,0,7,16
51416,80356,2,1,19,212,0,8,5
51417,94124,12,1,41,328,0,8,13
51418,8924,12,1,13,245,0,8,8
51419,119848,12,1,13,245,0,7,14
51420,278763,2,1,14,477,0,8,8
51421,68355,9,1,13,466,0,7,5
51422,54738,12,1,13,135,0,9,10
51423,34691,2,1,27,435,0,6,22
51424,86479,3,1,19,280,0,7,7
51425,85051,24,1,13,178,0,8,10
51426,23342,26,1,19,121,0,7,7
51427,140267,2,1,41,435,0,6,16
51428,203223,12,1,23,259,0,8,13
51429,9584,3,1,13,409,0,7,13
51430,81263,18,1,19,107,0,7,11
51431,93021,7,2,37,101,0,9,6
51432,57127,14,1,6,349,0,8,2
51433,9096,18,1,13,439,0,8,3
51434,273042,9,1,13,234,0,8,15
51435,2818,3,1,11,280,0,8,1
51436,85692,3,1,16,489,0,7,23
51437,184886,3,1,13,280,0,9,6
51438,90855,15,1,25,265,0,9,4
51439,5178,9,2,13,127,0,9,8
51440,54081,9,1,10,244,0,8,10
51441,94987,21,1,13,128,0,8,12
51442,16649,2,1,13,469,0,7,10
51443,35179,15,1,3,245,0,7,4
51444,7283,12,1,15,245,0,8,6
51445,170081,3,1,18,280,0,8,2
51446,94049,9,1,27,127,0,8,14
51447,49553,15,1,9,3,0,8,13
51448,100275,9,1,32,466,0,6,21
51449,104985,18,1,10,107,0,7,9
51450,72593,12,1,17,178,0,7,7
51451,121848,12,2,19,245,0,7,7
51452,42089,14,1,53,442,0,8,5
51453,125362,18,1,3,107,0,8,4
51454,123763,3,1,19,379,0,8,10
51455,99754,6,2,9,459,0,8,5
51456,76199,3,1,13,379,0,8,15
51457,9993,9,1,19,127,0,9,8
51458,85072,17,2,9,280,0,8,19
51459,40157,3,1,20,135,0,7,2
51460,269193,9,1,13,442,0,8,10
51461,113686,18,1,13,107,0,9,0
51462,132831,1,1,43,115,0,7,12
51463,104657,23,1,19,153,0,9,9
51464,79909,7,1,13,101,0,9,7
51465,80584,13,1,12,469,0,7,5
51466,67863,9,1,8,134,0,6,16
51467,65746,8,1,19,145,0,9,5
51468,110172,12,1,19,497,0,7,10
51469,5348,3,1,17,115,0,7,11
51470,68189,14,1,27,480,0,8,16
51471,6382,18,1,13,107,0,7,2
51472,117313,23,1,53,153,0,8,16
51473,2864,25,1,17,259,0,9,11
51474,49553,3,1,19,280,0,8,16
51475,16717,2,1,18,212,0,8,2
51476,67535,24,1,19,105,0,7,16
51477,121014,3,1,19,211,0,9,4
51478,121380,13,1,19,477,0,9,0
51479,37948,3,1,17,280,0,8,14
51480,98045,3,1,20,280,0,8,6
51481,176747,3,1,13,280,0,8,20
51482,17149,18,1,8,449,0,9,15
51483,151908,18,1,35,121,0,7,5
51484,82207,27,1,13,153,0,9,7
51485,3363,13,1,37,400,0,7,14
51486,81980,64,1,15,459,0,9,9
51487,86544,3,1,13,489,0,6,16
51488,359590,12,1,17,245,0,9,4
51489,140309,18,1,1,107,0,8,1
51490,72986,12,1,17,326,0,9,7
51491,95585,2,1,13,469,0,8,15
51492,111087,88,3543,748,347,0,8,15
51493,274054,15,1,20,430,0,7,23
51494,198376,18,1,19,121,0,9,15
51495,74229,11,1,23,487,0,8,12
51496,92686,26,1,14,477,0,8,21
51497,93192,15,1,19,245,0,9,0
51498,87073,12,1,41,340,0,8,10
51499,32440,11,1,3,173,0,7,3
51500,76919,6,1,30,459,0,9,13
51501,60344,3,1,25,452,0,6,16
51502,108881,23,1,18,153,0,8,15
51503,7244,3,1,37,137,0,9,3
51504,16775,12,1,15,178,0,7,7
51505,128266,18,1,3,107,0,7,2
51506,83090,2,1,19,237,0,8,5
51507,50461,18,1,17,107,0,9,2
51508,104430,13,1,37,477,0,7,0
51509,177243,14,1,18,401,0,7,2
51510,100212,12,1,19,340,0,8,18
51511,4951,119,3032,607,347,0,7,4
51512,7292,9,1,19,244,0,8,23
51513,90626,12,1,19,481,0,8,0
51514,208952,3,1,19,205,0,6,22
51515,114220,9,1,8,232,0,7,11
51516,18198,2,1,13,435,0,7,23
51517,5314,18,1,12,107,0,9,14
51518,208568,15,1,19,315,0,8,6
51519,34216,12,1,12,481,0,7,5
51520,67658,3,1,11,137,0,7,0
51521,79909,2,2,30,258,0,8,4
51522,127923,32,1,10,376,0,8,4
51523,52600,2,1,14,236,0,7,6
51524,126410,2,1,19,477,0,8,7
51525,88746,3,1,8,280,0,7,7
51526,121303,12,2,9,265,0,8,10
51527,5348,3,1,14,135,0,7,16
51528,157746,14,1,17,442,0,9,13
51529,147609,3,1,25,280,0,8,6
51530,283833,15,1,37,480,0,8,12
51531,228531,17,1,35,280,0,8,12
51532,138252,3,1,13,205,0,7,6
51533,121961,12,1,25,205,0,9,0
51534,59807,26,1,15,477,0,8,12
51535,89528,1,1,19,134,0,7,3
51536,54895,27,1,19,122,0,9,11
51537,93207,3,1,13,205,0,7,0
51538,81571,3,1,56,409,0,8,13
51539,50843,2,1,19,205,0,8,1
51540,109098,3,1,13,280,0,8,12
51541,76243,18,1,13,121,0,9,9
51542,75727,3,1,32,452,0,9,14
51543,26218,2,1,18,122,0,8,0
51544,187422,18,1,19,439,0,9,7
